"appTitle","userName","date","score","text"
"Tomb of the Mask","Doctor Zock","March 8, 2019",3,"A great art style and fun, addictive game play, but the game is weighed down by excessive ads and microtransactions. I'd be more than happy to purchase a complete version of the game for $10-15 dollars, but the closest option is the $8-a-month ""Diamond Membership"", which is frankly absurd."
"Tomb of the Mask","","March 8, 2019",5,"I am getting the hang of it."
"Tomb of the Mask","Noe Vazquez","March 8, 2019",1,"gucking ads pop out of nowhere😠😭"
"Tomb of the Mask","","March 8, 2019",5,"this game is the best game i ever played"
"Tomb of the Mask","","March 8, 2019",5,"I love it"
"Tomb of the Mask","Aleena Ariana","March 8, 2019",1,"whenever i open this app,the screen goes BLANK.BLANK i cant even play the game!!"
"Tomb of the Mask","DezaRaye Chavez","March 8, 2019",5,"awesome"
"Tomb of the Mask","","March 8, 2019",3,"wish there wasn't so many ads especially the pay to get rid if ads, ads! hahaha!!!"
"Tomb of the Mask","Nikisha Belt","March 8, 2019",5,"i really love the game its just really r really funn"
"Tomb of the Mask","","March 8, 2019",5,"Maybe add some more levels??"
"Tomb of the Mask","Frozen Jackal","March 8, 2019",1,"I get that F2P have ads, but the amount of ads this game throws at you is uncalled for. Also, who in their right mind would pay a subscription service for a mobile game? The actual game part is fun, a shame it's buried under do much garbage."
"Tomb of the Mask","Linda Weaver","March 8, 2019",5,"I want to take mini twist set swipe and up!"
"Tomb of the Mask","Melissa Foster","March 8, 2019",4,"fun"
"Tomb of the Mask","Anabella Tufano","March 8, 2019",5,"I love this app so much so much"
"Tomb of the Mask","","March 8, 2019",5,"this is a nice game"
"Tomb of the Mask","Rich Merrick","March 8, 2019",2,"purely as a game, this great, I can see myself being addicted to this and really liking it. The user experience and flow is destroyed by constant ads, after each level, two on loading the app, start a new level and the shield can be got free by watching an ad (the button blinks to draw attention), at the end, after you watched the ad, you can then watch another to open a chest, and after that you can double your reward if you just watch one more ad. its ok, you can remove ads for a weekly $7.99!"
"Tomb of the Mask","","March 8, 2019",5,"eh dx.dnjdudnemss"
"Tomb of the Mask","Zara Wakelin","March 8, 2019",4,"gggggggg"
"Tomb of the Mask","","March 8, 2019",5,"coolest game"
"Tomb of the Mask","","March 8, 2019",5,"djrgjs his nsbdvsn . I love it!"
"Tomb of the Mask","Cold Desert","March 8, 2019",4,"different to say the least. good for anyone"
"Tomb of the Mask","","March 8, 2019",5,"This game is awesome! i like the idea of this game,it's really fun I don't get annoyed by the ads! i give this game 5 stars! i loved it❤"
"Tomb of the Mask","Braulio Naula","March 8, 2019",3,"dh"
"Tomb of the Mask","Micheal Freeman","March 8, 2019",5,"it's so much fun!!!😁"
"Tomb of the Mask","The Pianist","March 8, 2019",5,"This is a great and fun game, but could you please add a level maker and more levels? I went through all 200 of them I need more"
"Tomb of the Mask","","March 8, 2019",5,"it's so much fun"
"Tomb of the Mask","","March 8, 2019",5,"yeeet"
"Tomb of the Mask","","March 8, 2019",5,"Its very fun and sometimes a little tricky"
"Tomb of the Mask","Keep Public Servants Accountable","March 8, 2019",1,"sub 2 pewdiepie 👏"
"Tomb of the Mask","stephen herbas","March 8, 2019",1,"make more levels"
"Tomb of the Mask","Link Gaming","March 8, 2019",5,"gg"
"Tomb of the Mask","guero bruh420","March 8, 2019",5,"it's the best thing"
"Tomb of the Mask","","March 8, 2019",5,"cool,loving it"
"Tomb of the Mask","The Duke Of Legends","March 8, 2019",5,"good"
"Tomb of the Mask","Brittany Carroll","March 8, 2019",5,"It's very fun and challenging"
"Tomb of the Mask","","March 8, 2019",3,"I think this is a really cool styled game and by-the-way I can't say why it is so cool. BYE😊"
"Tomb of the Mask","","March 8, 2019",5,"its pretty cool and retro"
"Tomb of the Mask","","March 8, 2019",5,"yas"
"Tomb of the Mask","","March 8, 2019",1,"IT IS EPIC!!!!!! AND I MEAN IT!!!!"
"Tomb of the Mask","Aryana Lawson","March 8, 2019",5,"sounds like a good game"
"Helix Jump","Shona Manuel","March 8, 2019",5,"hooked on this game"
"Helix Jump","","March 8, 2019",5,"Really good and addicting to play!"
"Helix Jump","","March 8, 2019",1,"this game drowns you in adds"
"Helix Jump","","March 8, 2019",5,"soooooooooooo fun"
"Helix Jump","Wahdeana McElyea","March 8, 2019",4,"it glitches sometimes but it is really fuunn!!!!"
"Helix Jump","Brady Bowman","March 8, 2019",5,"fun"
"Helix Jump","","March 8, 2019",5,"great"
"Helix Jump","Mandy Waters","March 8, 2019",5,"very editing and is very fun but some what rage enduring"
"Helix Jump","","March 8, 2019",5,"this is a fun game i reely like it i meen it is great to"
"Helix Jump","rexmasonjr76","March 8, 2019",1,"My experience with this game has just been simply awful. I got ads when I bought ad-free. It's a lag house and if you don't have the right phone or tablet you are practically are just throwing throwing darts. I mean the game is fun but it's frustrating when you're trying to record, it won't let me play, making it frustrating because nothing will actually happen because something will go wrong and make me angery. This is why I uninstalled this game in not even a day."
"Helix Jump","FORTNITEGAMER5678 789032","March 8, 2019",5,"woah"
"Helix Jump","","March 8, 2019",5,"this is the best game ever"
"Helix Jump","","March 8, 2019",1,"don't get this game at all it glitches and kills you"
"Helix Jump","","March 8, 2019",5,"this game is awesome 👍👍👍"
"Helix Jump","Maureen Northrup","March 8, 2019",1,"you do not work"
"Helix Jump","NENE ABAO","March 8, 2019",5,"nice game"
"Helix Jump","","March 8, 2019",1,"I am so mad this game gives so many ads is impossible to even be a level without 3 adds that's why I'm giving it a one star rating"
"Helix Jump","Medina Dizdarevic","March 8, 2019",3,"idk"
"Helix Jump","Zara Wakelin","March 8, 2019",3,"gggggggg"
"Helix Jump","Debra Rice","March 8, 2019",5,"inlove this game i am on level 9 and i love it"
"Helix Jump","Gori Sam","March 8, 2019",5,"love it i am so iam so anzaing"
"Helix Jump","","March 8, 2019",5,"i like it"
"Helix Jump","Karen Funnell","March 8, 2019",3,"great game and could play for hours but despite paying for no advertising, I still get adverts at the start of every level, disappointed."
"Helix Jump","Matthew Rockwell","March 8, 2019",1,"hate ir"
"Helix Jump","Brendy Mazariegos","March 8, 2019",5,"amazing"
"Helix Jump","","March 8, 2019",5,"this game os so good"
"Helix Jump","","March 8, 2019",5,"lop"
"Helix Jump","Donna Torres","March 8, 2019",3,"I love this game but I im always a noob"
"Helix Jump","Aubrey Watson","March 8, 2019",5,"This game is really amazing and challenging"
"Helix Jump","","March 8, 2019",5,"Awesome Game"
"Helix Jump","","March 8, 2019",5,"wow"
"Helix Jump","Marina Safi","March 8, 2019",5,"So relaxing and fun"
"Helix Jump","Phyllis Davis","March 8, 2019",5,"This was a great expirence for me and my grandaughter ,Amy. It is a very amazing game.I appreciate how you challenge her brain.I love when she reads and gets challenged"
"Helix Jump","","March 8, 2019",5,"great game.cant stop playing."
"Helix Jump","john campbell","March 8, 2019",5,"good"
"Helix Jump","","March 8, 2019",5,"best game of 2018"
"Helix Jump","","March 8, 2019",5,"It's AWSOME"
"Helix Jump","","March 8, 2019",4,"ADS"
"Helix Jump","Kris Fitton","March 8, 2019",5,"great time killer. fun, addictive. and convenient when trying to poop and tired of reading the same shampoo and conditioner bottles."
"Helix Jump","","March 8, 2019",5,"it good"
"Ball Mayhem!","Shelia Brown","March 8, 2019",5,"love this game"
"Ball Mayhem!","Chantay Armstrong","March 8, 2019",5,"it great i can destroy"
"Ball Mayhem!","Ktk kelly","March 8, 2019",4,"ok graphic fine so that it"
"Ball Mayhem!","Isaiah Osborne","March 8, 2019",3,"Too many ads for an okay game"
"Ball Mayhem!","","March 8, 2019",5,"perfect American game so easy and fun for the whole family"
"Ball Mayhem!","Jaylan Hatchett","March 8, 2019",1,"way to many ads"
"Ball Mayhem!","Crystal Johnson","March 8, 2019",5,"I love it"
"Ball Mayhem!","","March 8, 2019",5,"good job"
"Ball Mayhem!","Mathew Pickard","March 8, 2019",5,"Free, Fun, and Addicting game. I like how you can make it your own with victory dances and stuff."
"Ball Mayhem!","chris frietsch","March 8, 2019",1,"the game itself is fine but there are ads every 30 seconds."
"Ball Mayhem!","Brooke Deason","March 8, 2019",1,"it wont let me play"
"Ball Mayhem!","Megi Gonzalo Gallardo","March 8, 2019",1,"thai kuching bau!!!"
"Ball Mayhem!","Devin markley","March 8, 2019",4,"good"
"Ball Mayhem!","Gail C","March 8, 2019",5,"great game hello"
"Ball Mayhem!","Benjamin Cox","March 8, 2019",1,"Played once, then deleted. App froze after 2 minutes of play, and was lagging hard during game play. Terrible."
"Ball Mayhem!","Jamari Smithen","March 8, 2019",5,"this fun and relaxing"
"Ball Mayhem!","","March 8, 2019",4,"cool game"
"Ball Mayhem!","Casey Moody","March 8, 2019",5,"it is so fun"
"Ball Mayhem!","louie_mad_skate 2006","March 8, 2019",5,"Good Thanks"
"Ball Mayhem!","Gabby Morales","March 8, 2019",5,"its the worlds greatest game ever"
"Ball Mayhem!","Litoria Scott Floyd","March 8, 2019",1,"this game suck you punk"
"Ball Mayhem!","Fideicomiso VBC RD","March 8, 2019",5,"duro!"
"Ball Mayhem!","Jacob May","March 8, 2019",3,"good game. horrendous controls. please add a joystick instead. aggrivating to play"
"Ball Mayhem!","Ryan riddle vloges Mr riddle vloges","March 8, 2019",5,"cool game"
"Ball Mayhem!","beverly muzira","March 8, 2019",5,"its great"
"Ball Mayhem!","Adetayo Ayinde","March 8, 2019",5,"It's a great game because of the most important thing to remember be able to win every time everyone!"
"Ball Mayhem!","Jon Bro","March 8, 2019",5,"very fun game to play and it does not get boring"
"Ball Mayhem!","Jessica Lunt","March 8, 2019",5,"i like it"
"Ball Mayhem!","","March 8, 2019",5,"this game is awsome"
"Ball Mayhem!","maricela lephart","March 8, 2019",5,"like it"
"Ball Mayhem!","Gary Story","March 8, 2019",5,"I love it"
"Ball Mayhem!","plush broz","March 8, 2019",1,"this game wont let me move so its not fun"
"Ball Mayhem!","","March 8, 2019",4,"there should yard goals and more games"
"Ball Mayhem!","ctremeear","March 8, 2019",1,"ad after every game. controls suck."
"Ball Mayhem!","Daphne Blakely","March 8, 2019",5,"First time playing already 3 victories"
"Ball Mayhem!","mimikyu","March 8, 2019",1,"THIS GAME IS TERRIBLE NO MENU IT SAYS I GOT A NEW ITEM WHERE THE F*** DO GET IT THE CONTROLS SUCK WOULD RATE 0 STARS IF I COULD!!!!!"
"Ball Mayhem!","Ada Sparks","March 8, 2019",5,"be in hi of course he can come meet my cool is so if I'll let by chance"
"Ball Mayhem!","","March 8, 2019",5,"pretty fun"
"Ball Mayhem!","Beast Ganger","March 8, 2019",5,"god"
"Ball Mayhem!","anonymous 1","March 8, 2019",3,"it is laggy sometimes"
"Ball Mayhem!","","March 1, 2019",5,"ye bohat acha game"
"Ball Mayhem!","TAVO CUEVAS","March 1, 2019",1,"the game it self is sweet but from one day of playing iti can honestly tell everyone don't download unless you plan on sending money because it seems like the developer's only care about adds and in game add ons instead of the costumers so I'm uninstalling for good"
"Ball Mayhem!","Austin H","March 1, 2019",3,"too easy"
"Ball Mayhem!","","March 1, 2019",5,"great and fun"
"Ball Mayhem!","Angelo Miguel Lacsamana","March 1, 2019",5,"it feels like i'm playing foot ball"
"Ball Mayhem!","Juan Gonzales","March 1, 2019",5,"bad ass"
"Ball Mayhem!","biggest archer","March 1, 2019",5,"cool"
"Ball Mayhem!","","March 1, 2019",5,"it is fun 🙂🙂🙂 🙂 🙂 🙂 🙂 🙂"
"Ball Mayhem!","M Irfan Fathoni","March 1, 2019",4,"to much ads"
"Ball Mayhem!","","March 1, 2019",5,"really smooth gameplay satisfying to tackle people"
"Ball Mayhem!","Cynthia Lara","March 1, 2019",5,"Love the game"
"Ball Mayhem!","Josh Para","March 1, 2019",1,"1 sucks too much ads and lag"
"Ball Mayhem!","","March 1, 2019",5,"0retty good game"
"Ball Mayhem!","Patricia Lane","March 1, 2019",5,"this app is amazing!"
"Ball Mayhem!","","March 1, 2019",5,"Ball mayhem can you please add online PVP Plz."
"Ball Mayhem!","","March 1, 2019",5,"just to hard!!!"
"Ball Mayhem!","GG Gaming","March 1, 2019",5,"awesome"
"Ball Mayhem!","","March 1, 2019",1,"it dosen't work"
"Ball Mayhem!","Ethan Davis","March 1, 2019",5,"addictive game and supa fun"
"Ball Mayhem!","","March 1, 2019",5,"it's awesome it's just like playing football"
"Ball Mayhem!","xxlilfilmoxx yt","March 1, 2019",3,"cool game and lags a little"
"Ball Mayhem!","","March 1, 2019",5,"Hell yes best voodoo game ever, but if only my phone wasn't as laggy"
"Ball Mayhem!","Savage_Kidd","March 1, 2019",5,"GREAT"
"Ball Mayhem!","Logan Halpain Vlogs","March 1, 2019",5,"AMAZING but lots of ads 😥😥"
"Ball Mayhem!","","March 1, 2019",1,"its trash fix it I was I can give you guys 0 stars"
"Ball Mayhem!","Nirico Musgrove","March 1, 2019",4,"it's fun but it's too glitchy"
"Ball Mayhem!","gloria pokia","March 1, 2019",5,"good"
"Ball Mayhem!","Timothy Wells","March 1, 2019",5,"like"
"Ball Mayhem!","Jason Hayes","March 1, 2019",5,"Cool."
"Ball Mayhem!","Rheta Norman","March 1, 2019",5,"Can there be a solo I'd think the teamates on your team don't help when you have the ball"
"Ball Mayhem!","wwe figure lord","March 1, 2019",5,"hah"
"Ball Mayhem!","","March 1, 2019",5,"there's a lot of ads but really fun"
"Ball Mayhem!","Jennifer Amos","March 1, 2019",5,"this was the best game ever because when I'm bored this game makes me feel like I shouldn't stop playing the game"
"Ball Mayhem!","","March 1, 2019",5,"its awsome"
"Ball Mayhem!","","March 1, 2019",4,"i like it because there's a lot of fating"
"Ball Mayhem!","Bollywood Hero","March 1, 2019",1,"Ball Mayhem is unquestionably the worst game I have ever played. It is so laggy and the graphics is bad. The ads are by far the worst, you dont finish a game and a ad starts."
"Ball Mayhem!","Sara W","March 1, 2019",3,"I've played this game for a month and so far it's pretty good just one bad thing about it is that thier is so many ads and the actual game is pretty short you should be able to pick a time limit . And also my game glitches a lot so yeah.And with my conclusion I think it would be better game if thier was less ads and more time"
"Ball Mayhem!","","March 1, 2019",5,"Graet"
"Ball Mayhem!","kirk m","March 1, 2019",5,"awesome wacky football fun"
"Ball Mayhem!","Michelle Steinweg","March 1, 2019",5,"I loved it"
"Ball Mayhem!","Susan Drubhra","March 2, 2019",5,"OP"
"Ball Mayhem!","Brandon Flores","March 2, 2019",1,"Complete garbage, to many ads, creators only care about the money in ads"
"Ball Mayhem!","Anqiie Rose","March 2, 2019",5,"I love it"
"Ball Mayhem!","","March 2, 2019",5,"a great game! challenging and bot too many ads"
"Ball Mayhem!","","March 2, 2019",4,"very nice game but could you add mote than 1 mode to play on. you could add a mode thats like normal football. One more thing its a little hard to turn around ."
"Ball Mayhem!","","March 2, 2019",5,"it is ligit yall should get it if yall like nebulous or snow ball io"
"Ball Mayhem!","","March 2, 2019",5,"I like this game so much it is fun"
"Ball Mayhem!","Mark Tripathi","March 2, 2019",4,"Amazing game and addictive."
"Ball Mayhem!","","March 2, 2019",1,"Terible Speed And Control !!!"
"Ball Mayhem!","Lori McCoy","March 2, 2019",1,"when I lose a point ads come on ripoff 😶🙄😕😣😟😫😭😢😤😤😤😩😧😦😨😠😠😠😠😠😡😧😡😧"
"Ball Mayhem!","My'Kael Mosley","March 2, 2019",5,"they will not play it"
"Ball Mayhem!","Jnkwhite5","March 2, 2019",1,"didnt work what so ever"
"Ball Mayhem!","Marvin Thompson","March 2, 2019",5,"Amazing Game👍🙏😂"
"Ball Mayhem!","","March 2, 2019",1,"lag is unreal !!!!!!!!!"
"Ball Mayhem!","","March 2, 2019",5,"this game is so fun 😁😁😁😁😁😁😁"
"Ball Mayhem!","Trayvon Rich","March 2, 2019",1,"dont get this game its actually trash every single fricken game is exactly the same for me when ever I get two scores some how my team all of a suddenly sucks and when the person with the ball runs as fast as when you run without the out the ball and then they keep winning and then when your back to zero and you start all over again all of a sudden you team magically turns into the new fricken England Patriots and you win so that's why you should not get this game or if you just like thosethings"
"Ball Mayhem!","Matthew Rose","March 2, 2019",1,"Average game. Advertising overload. Requires permissions and privacy access no game should require. AVOID."
"Ball Mayhem!","Empire EMP","March 2, 2019",1,"I Get An AD Right After Every Single Match and No Music To The Game Just Makes It Boring and Simple Please Make Less ADs and Add Music And Ill Change My Opinion"
"Ball Mayhem!","","March 2, 2019",5,"good grafixe"
"Ball Mayhem!","","March 2, 2019",3,"laggy"
"Ball Mayhem!","","March 2, 2019",5,"it's amazing"
"Ball Mayhem!","HaHa Studios","March 2, 2019",5,"Awsome"
"Ball Mayhem!","","March 2, 2019",4,"such a funny game to play"
"Ball Mayhem!","MLG winterwolf","March 2, 2019",5,"addicted. to.this.game"
"Ball Mayhem!","Hannah Felappi","March 2, 2019",5,"amazing"
"Ball Mayhem!","Marc Shields","March 2, 2019",4,"fun game"
"Ball Mayhem!","","March 2, 2019",5,"uuuuuu"
"Ball Mayhem!","","March 2, 2019",1,"The worst game"
"Ball Mayhem!","LAZY K","March 2, 2019",2,"very fun however way to many ads to fully enjoy"
"Ball Mayhem!","","March 2, 2019",5,"best game ever"
"Ball Mayhem!","Jack White","March 2, 2019",1,"another game that's just an ad unless you pay"
"Ball Mayhem!","Amber Johnson","March 2, 2019",5,"this game if really fun! scince the last update the game got better and u can run a lot faster!"
"Ball Mayhem!","","March 2, 2019",5,"this game is great"
"Ball Mayhem!","Dawn Mosko","March 2, 2019",5,"it is fun"
"Ball Mayhem!","","March 2, 2019",5,"good app it work very well"
"Ball Mayhem!","","March 2, 2019",5,"amazing how did you do it you guys are good"
"Ball Mayhem!","","March 2, 2019",5,"great game"
"Ball Mayhem!","","March 2, 2019",5,"great gaame"
"Ball Mayhem!","n c","March 2, 2019",5,"il love this game thanks"
"Ball Mayhem!","","March 2, 2019",4,"this was good. could do a bit better on the moving motion with ur hands. thanks though"
"Kick the Buddy","SONJA EDWARDS","March 7, 2019",5,"fun"
"Kick the Buddy","","March 7, 2019",1,"something agresive comes out in my child games and ITs not nice at all very agressive shopping my kids to get nifes and kill the thing."
"Kick the Buddy","Latara Hamilton","March 7, 2019",5,"I love your game"
"Kick the Buddy","Jackie Cooper","March 7, 2019",5,"This game is awesome their is so many ways to kick the buddy"
"Kick the Buddy","","March 7, 2019",4,"alright"
"Kick the Buddy","","March 7, 2019",5,"mom"
"Kick the Buddy","Carlos Rodriguez","March 7, 2019",5,"Its super fun and you get to try different stuff on buddy"
"Kick the Buddy","garin jones","March 7, 2019",5,"i love this game"
"Kick the Buddy","","March 7, 2019",5,"😂😂😂😂"
"Kick the Buddy","","March 7, 2019",3,"good"
"Kick the Buddy","your boi L.B","March 7, 2019",5,"best game ever rilly funny keep up the good work"
"Kick the Buddy","Nedzad Katardzic","March 7, 2019",5,"ajdin"
"Kick the Buddy","juan gee","March 7, 2019",5,"nice"
"Kick the Buddy","","March 7, 2019",5,"I like it slot and I just got the game"
"Kick the Buddy","Da Owl Griffin 655","March 7, 2019",5,"funny, cool. and when i have anger thos game releases it so if the creaters are reading this thanks i love this game"
"Kick the Buddy","","March 7, 2019",5,"IT'S so FUN"
"Kick the Buddy","Кристина Энглер","March 7, 2019",5,"I love it"
"Kick the Buddy","Yimi Y","March 7, 2019",5,"excelente"
"Kick the Buddy","James Lucky 4","March 7, 2019",4,"I love it"
"Kick the Buddy","","March 7, 2019",5,"bust up him"
"Kick the Buddy","","March 7, 2019",4,"maybe you can make the shooting a little bit better"
"Kick the Buddy","Tina Shibley","March 7, 2019",1,"Not for kids!"
"Kick the Buddy","jhartley28","March 7, 2019",5,"join LinkedIn"
"Kick the Buddy","Philomena Mooney","March 7, 2019",4,"It's a fun stress reliever and the GORE. Although, you do have to buy weapons and gore, but still."
"Kick the Buddy","","March 7, 2019",1,"This app dose not work for my android phone"
"Kick the Buddy","Melissa Bly","March 7, 2019",5,"fun"
"Kick the Buddy","Ashlie Billiot","March 7, 2019",5,"my kids love it"
"Kick the Buddy","","March 7, 2019",5,"cool"
"Kick the Buddy","","March 7, 2019",1,"adds pop up every 5 seconds"
"Kick the Buddy","Caglar Polat","March 7, 2019",5,"lol"
"Kick the Buddy","Fawaz Bensifi","March 7, 2019",5,"nice"
"Kick the Buddy","Matthew Revell","March 7, 2019",5,"Its so fun to keep hurting buddy its a real stress releaver i love it 😁 even if the adds are a little anoying🙄"
"Kick the Buddy","","March 7, 2019",5,"not to shabby"
"Kick the Buddy","","March 7, 2019",2,"Venkat"
"Kick the Buddy","Jazmin Bonser","March 7, 2019",1,"i love it"
"Kick the Buddy","","March 7, 2019",5,"I love this game"
"Kick the Buddy","","March 7, 2019",5,"good"
"Kick the Buddy","","March 7, 2019",5,"this game is very good"
"Kick the Buddy","Kathy Ormsby","March 7, 2019",5,"great game"
"Kick the Buddy","","March 7, 2019",5,"funny"
"Snowball.io","Tristan Bell","February 22, 2019",5,"fun"
"Snowball.io","CharizardT9 Playz","February 22, 2019",5,"It's a fun, addictive, battle royale"
"Snowball.io","","February 22, 2019",5,"This game really feels like i am a winner"
"Snowball.io","Courtney Star","February 22, 2019",5,"great game"
"Snowball.io","","February 22, 2019",5,"i LOVE IT"
"Snowball.io","Falon Whitney","February 22, 2019",5,"awsome"
"Snowball.io","","February 22, 2019",5,"its asome you kill to the top"
"Snowball.io","","February 22, 2019",5,"it is so so so much fun."
"Snowball.io","","February 22, 2019",5,"this is a great game I love it"
"Snowball.io","Brody Sargent","February 22, 2019",5,"great grafics good tecture"
"Snowball.io","Clash Royale","February 22, 2019",5,"ok"
"Snowball.io","","February 22, 2019",5,"cool"
"Snowball.io","","February 22, 2019",5,"cool"
"Snowball.io","Tray Jackson","February 22, 2019",5,"i kept winning"
"Snowball.io","","February 22, 2019",5,"best ggggammmme eeerevvvver"
"Snowball.io","","February 22, 2019",5,"awesome game"
"Snowball.io","Janie Lane-Jenkins","February 22, 2019",5,"sooo fun"
"Snowball.io","Jay Martinez","February 22, 2019",5,"it is cool game"
"Snowball.io","","February 22, 2019",5,"i love this game"
"Snowball.io","","February 22, 2019",5,"this game is fun"
"Snowball.io","","February 22, 2019",5,"cool"
"Snowball.io","Sydney Grace","February 22, 2019",5,"I LOVE IT its so adictive"
"Snowball.io","Miranda Goldtoth","February 22, 2019",5,"its owsome i like all the skins thank you for making this game"
"Snowball.io","H J","February 22, 2019",5,"a great game"
"Snowball.io","Ruthanne Jandrew","February 22, 2019",5,"suck it it is amazing"
"Snowball.io","","February 22, 2019",5,"real fun"
"Snowball.io","Teresa berry","February 22, 2019",5,"i just downloaded this game....DOPE."
"Snowball.io","","February 22, 2019",5,"Best game ever"
"Snowball.io","Noot TheToot","February 22, 2019",1,"Have to admit the game is fun to play, but the advertisements are just unbearable. Every time that a round finishes (5-30 seconds) an ad plays."
"Snowball.io","","February 22, 2019",1,"so ugle"
"Snowball.io","","February 22, 2019",5,"ok"
"Snowball.io","","February 22, 2019",5,"5 stars"
"Snowball.io","Bashy DASHY","February 22, 2019",4,"listen Kenna Java inked username"
"Snowball.io","","February 22, 2019",4,"this game is cool"
"Snowball.io","","February 22, 2019",5,"really fun game"
"Snowball.io","","February 22, 2019",5,"nice game"
"Snowball.io","","February 22, 2019",5,"its amazing"
"Snowball.io","Raquel Compres","February 22, 2019",5,"relaxing."
"Snowball.io","Jr Williams","February 22, 2019",5,"good"
"Snowball.io","","February 22, 2019",5,"I love this game and it is the best snow ball game ever"
"PUBG MOBILE","","March 8, 2019",5,"Dashrarh King"
"PUBG MOBILE","","March 8, 2019",5,"superb game 😍"
"PUBG MOBILE","K Joshua","March 8, 2019",5,"super"
"PUBG MOBILE","","March 8, 2019",5,"good idea"
"PUBG MOBILE","","March 8, 2019",5,"😄😄😄😊😊😊😉😉😉😉😉😘😘😘"
"PUBG MOBILE","","March 8, 2019",5,"ver nice this game"
"PUBG MOBILE","Mayur Ingale","March 8, 2019",4,"this game is more addictive than alcohol so I'm giving 4stars instead of 5😁"
"PUBG MOBILE","Gaurav Kumar","March 8, 2019",5,"I love this game"
"PUBG MOBILE","","March 8, 2019",5,"rehan"
"PUBG MOBILE","gully bts","March 8, 2019",3,"I only want to say that This game given us so many experience"
"PUBG MOBILE","Street Cat","March 8, 2019",4,"i am an emulator player, after the update the doors are not opening quickly. Even if i manually press it wont open that quick. plz fix this..."
"PUBG MOBILE","","March 8, 2019",5,"i lobe this game"
"PUBG MOBILE","","March 8, 2019",5,"nice game but lag problem is not good"
"PUBG MOBILE","Reena Mogha","March 8, 2019",1,"i was playing the game since quite long but in tha last update (zombie update) the game didn't let me in the play zone but asked me to re enter ... so i uninstalled it and thought of re installation but now I've downloaded it for 4 times it's not installing it get downloaded but at the time of installation it ends up not getting installed..please help!!"
"PUBG MOBILE","","March 8, 2019",5,"loveely"
"PUBG MOBILE","","March 8, 2019",5,"super game but dont adiot to pubg plz guys see your life also guys 😃😃😃😃😃😃"
"PUBG MOBILE","","March 8, 2019",5,"i liket"
"PUBG MOBILE","","March 8, 2019",5,"block buster"
"PUBG MOBILE","","March 8, 2019",3,"nice"
"PUBG MOBILE","","March 8, 2019",5,"h see Josh de k an u jdbxj"
"PUBG MOBILE","","March 8, 2019",5,"very nice"
"PUBG MOBILE","","March 8, 2019",5,"amezing"
"PUBG MOBILE","","March 8, 2019",5,"exlent"
"PUBG MOBILE","","March 8, 2019",5,"good"
"PUBG MOBILE","RANA CHAUDHARY","March 8, 2019",5,"fantastic game"
"PUBG MOBILE","Aftab Shaikh","March 8, 2019",5,"good please high graphics in android"
"PUBG MOBILE","","March 8, 2019",5,"the best game ever played .."
"PUBG MOBILE","Vivek Sharma","March 8, 2019",5,"gud game"
"PUBG MOBILE","","March 8, 2019",5,"because its late to download"
"PUBG MOBILE","","March 8, 2019",5,"good"
"PUBG MOBILE","","March 8, 2019",5,"so good"
"PUBG MOBILE","","March 8, 2019",5,"I love nise game"
"PUBG MOBILE","","March 8, 2019",1,"addictive game not for below 25"
"PUBG MOBILE","RajoTiya G","March 8, 2019",5,"i loved it"
"PUBG MOBILE","","March 8, 2019",5,"no.1 games I like it"
"PUBG MOBILE","","March 8, 2019",5,"good very good good good good good good good goods"
"PUBG MOBILE","","March 8, 2019",5,"i edit to this game this is so super no words to let it game down thanks for creating this game"
"PUBG MOBILE","","March 8, 2019",5,"i don't play this type of game in my whole life itna hai ki kah hi nahi sakta"
"PUBG MOBILE","","March 8, 2019",5,"best game on earth"
"PUBG MOBILE","Jayshree R","March 8, 2019",5,"All time favorite"
"Sniper 3D Gun Shooter: Free Shooting Games - FPS","","March 4, 2019",5,"like it"
"Sniper 3D Gun Shooter: Free Shooting Games - FPS","Burra Mallikarjun","March 4, 2019",5,"super game"
"Sniper 3D Gun Shooter: Free Shooting Games - FPS","Pranay Wankhade","March 4, 2019",5,"Nice game✌️"
"Sniper 3D Gun Shooter: Free Shooting Games - FPS","#railyn# atamy","March 4, 2019",4,"tnx"
"Sniper 3D Gun Shooter: Free Shooting Games - FPS","Ibrahim Elmassry","March 4, 2019",5,"ok"
"Sniper 3D Gun Shooter: Free Shooting Games - FPS","","March 4, 2019",5,"goood"
"Sniper 3D Gun Shooter: Free Shooting Games - FPS","Hossam Gaber","March 4, 2019",4,"so goood"
"Sniper 3D Gun Shooter: Free Shooting Games - FPS","","March 4, 2019",5,"very nice"
"Sniper 3D Gun Shooter: Free Shooting Games - FPS","Khalender S S V","March 4, 2019",5,"this game is nice but u have to improve graphics"
"Sniper 3D Gun Shooter: Free Shooting Games - FPS","Bony Bhuiya","March 4, 2019",5,"This is a very good game I like it and it is a best game"
"Sniper 3D Gun Shooter: Free Shooting Games - FPS","","March 4, 2019",5,"its a pratice of sniper"
"Sniper 3D Gun Shooter: Free Shooting Games - FPS","","March 4, 2019",2,"nuce"
"Sniper 3D Gun Shooter: Free Shooting Games - FPS","","March 4, 2019",5,"great"
"Sniper 3D Gun Shooter: Free Shooting Games - FPS","cameronsousa07 wtf","March 4, 2019",5,"It's fun"
